url,canonical_url,content_sha256,search_term,agent,fetched_at,http_status,archive_url,paywall,source_tier,primary_or_synthesis,recency_year,summary
https://factory.strongdm.ai/,https://factory.strongdm.ai/,d5099378349485a70d738ac8d266b249ca6442f1a3c78fdda294691da3b125d3,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Justin McCarthy's Feb 6 2026 narrative founding-document for StrongDM's Software Factory: charter rules, scenarios-as-holdout, satisfaction metric, Digital Twin Universe."
https://factory.strongdm.ai/principles,https://factory.strongdm.ai/principles,ba7eb647736fef2bbf8121d34d05ad2fd6476cea0cec9470a6ba95020da79fe6,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"StrongDM's distilled doctrine: Seed -> Validation harness -> Feedback loop, with tokens as fuel; loop runs until holdout scenarios pass and stay passing."
https://factory.strongdm.ai/techniques,https://factory.strongdm.ai/techniques,bb419cf4713c2ffb0ae2c03e5c07ddea7dee5b90ddabd679b6dedbc4fe9c2e90,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Index of StrongDM's six recurring patterns (DTU, Gene Transfusion, Filesystem-as-memory, Shift Work, Semport, Pyramid Summaries) plus the code-as-opaque-artifact validation stance."
https://factory.strongdm.ai/products/attractor,https://factory.strongdm.ai/products/attractor,da55cfc7680ec7349660fd5d4ebf35271bd82b6b0177d2ecdad662ef685f6c5a,Attractor,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Documentation of Attractor as a graph-structured non-interactive coding agent (named nodes, LLM-evaluated natural-language edges, deterministic traversal) inside StrongDM's factory."
https://factory.strongdm.ai/techniques/dtu,https://factory.strongdm.ai/techniques/dtu,a8070d6bcbc0312b43e2c687b4c3b2c71f50cdbfc26c118704bb64ca155883ba,Digital Twin Universe,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,Deep-dive on StrongDM's Digital Twin Universe: behavioral clones of Okta/Jira/Slack/Google Docs/Drive/Sheets enabling thousands of scenarios per hour without rate limits or production risk.
https://www.strongdm.com/blog/the-strongdm-software-factory-building-software-with-ai,https://www.strongdm.com/blog/the-strongdm-software-factory-building-software-with-ai,08e14766d459c306a29ed48dc54c40dc1eb7fbfcf7b2e39b681d207d5cdccefa,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"StrongDM's official corporate blog announcement of the Software Factory pattern aimed at customers and executives, mirroring the technical site for a broader audience."
https://www.pulumi.com/blog/dark-factory-pattern-pulumi-autonomous-iac/,https://www.pulumi.com/blog/dark-factory-pattern-pulumi-autonomous-iac/,7bb313f91beda310b802bcf09f0265bb6f3958b06dbd8a0e8cbbea2048a6a816,dark factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Pulumi vendor case adapting the StrongDM Dark Factory pattern to infrastructure-as-code: four-layer architecture, holdout BDD scenarios, Automation API/ESC/CrossGuard mapped onto Shapiro's levels."
https://news.ycombinator.com/item?id=46955602,https://news.ycombinator.com/item?id=46955602,5bbcd7582a9e557a5b57235b6f3912dd5876db4282ec604c7167ab9a7d434a8c,software factory,cases,2026-05-06T00:00:00Z,200,,false,4,synthesis,2026,"HN comment subtree on StrongDM Attractor: bitwize calls it a 'horses to automobile' moment, lunar_mycroft and written-beyond push back on quality and economics."
https://news.ycombinator.com/item?id=46926133,https://news.ycombinator.com/item?id=46926133,f8ec743018ff82a36855302b642fca9d26bc2f99f8c20f004436fb64e2ecfc98,Attractor,cases,2026-05-06T00:00:00Z,200,,false,4,primary,2026,"HN comment subtree responding to StrongDM Attractor's spec-only release: practitioners try the spec on Claude/GPT, debate whether spec-rot is just code-rot relocated."
https://news.ycombinator.com/item?id=47226107,https://news.ycombinator.com/item?id=47226107,18f7206c7c967d28de86dcce51aa176110e10b1bf79a8286eec206f7a2cb329d,software factory,cases,2026-05-06T00:00:00Z,200,,false,4,primary,2026,"Show HN announcement and discussion of OctopusGarden, an open-source autonomous software factory implementing StrongDM-style holdout scenarios and probabilistic satisfaction."
https://github.com/foundatron/octopusgarden,https://github.com/foundatron/octopusgarden,6ab40060c0de5b96f10b814e441a1301e3b613eb67f3e76a0d6f3d9c4438659b,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"OctopusGarden README: working open-source Dark Factory with Docker-isolated build, holdout scenarios, LLM-judge satisfaction scoring, and convergence loop."
https://github.com/strongdm/attractor,https://github.com/strongdm/attractor,38865c532253c02676eedec35a37db141c2a6849a05c5eb87122daaef68a0c34,Attractor,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,Official strongdm/attractor GitHub repo: 6-7k lines of natural-language specifications and instructions to feed them to a coding agent of choice; no runtime code.
https://www.infoq.com/news/2026/03/stripe-autonomous-coding-agents/,https://www.infoq.com/news/2026/03/stripe-autonomous-coding-agents/,0e0dc9f0a96055582985cf484badf6d0e34f47b4c7871b78f9b4ca3ae4695be5,autonomous coding agents,cases,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"InfoQ reporting on Stripe's Minions: 1,300+ PRs/week, evolved from a fork of Block's Goose, blueprint-orchestrated, supporting $1T+ in annual payment volume; human-reviewed (Level 4)."
https://jamon.dev/night-shift,https://jamon.dev/night-shift,7c1f2bbc6d1a9bb214fabc47f5c4524a4b04574aaba6bce7ce63b3f005f104ab,overnight coding agents,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Jamon Holmgren's first-person 'Night Shift' workflow: humans spec by day, agents code by night via AGENT_LOOP.md; claimed 5x speedup with better quality contingent on robust E2E tests."
https://calv.info/agents-feb-2026,https://calv.info/agents-feb-2026,07163f5b99c9554c09fc814129fc2af90a7d00349737e427a5f03ef752ed3868,agentic coding,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Calvin French-Owen's Feb 17 2026 practitioner snapshot comparing Claude Code, Codex, Cursor: Opus for planning/orchestration, Codex for correctness; context discipline framed as the core skill."
